ItemBoots,,,"(She stands on her toes as you restrain her feet.)  Bondage looks better in high heels, even if it hurts my feet.",,,ItemBoots,Violent|Playful
RemoveItemBoots,,,"(She regains her balance as you free her feet.)  Thanks, this is easier.",,,RemoveItemBoots,
RemoveItemBoots,,,(She gains a firm balance as you release her feet.)  Much better!  It's a good thing that we women have a lower center of gravity.,,,RemoveItemBoots,Dominant|Wise
RemoveItemBoots,,,(You release her feet and she wiggles them.)  I love feet bondage.  You can also whip and tickle them if you want.,,,RemoveItemBoots,Submissive|Violent
RemoveItemBoots,,,"(You release her feet as she nods slowly.)  Thanks, it was awkward and uncomfortable to be forced like that.",,,RemoveItemBoots,Serious|Peaceful
ItemNeck,,,"(You strap the collar on her as she nods.)  Don't worry, I can breathe fine.",,,ItemNeck,
ItemNeck,,,"(You fasten the collar around her neck as she grumbles.)  Girl, collars aren't toys, but serious symbols.  Do not play with them.",,,ItemNeck,Dominant|Serious
ItemNeck,,,(You strap the collar on her as she blushes.)  Is there a hidden message there?  (She giggles.),,,ItemNeck,Submissive|Playful
ItemNeck,,,"(She adjusts her neck to her new collar.)  You can choke me with it if you want, but always check on my well being.",,,ItemNeck,Violent|Wise
RemoveItemNeck,,,(You remove the collar fastened around her neck.)  This is better!,,,RemoveItemNeck,
RemoveItemNeck,,,(You remove the collar as she nods.)  This collar isn't for me yo.  Find another bitch.,,,RemoveItemNeck,Dominant|Rude
RemoveItemNeck,,,"(You remove the collar from her neck.)  Miss, please don't toy with my emotions with collars, this is a strong BDSM symbol.",,,RemoveItemNeck,Submissive|Serious
RemoveItemNeck,,,(You unfasten the collar from her neck.)  Collars are protective for submissives.  It politely tells Dominants to keep their hands away.,,,RemoveItemNeck,Frigid|Polite
MetalChastityBelt,,,(She shakes her head as you lock the belt on her.)  That's no fun!,,,MetalChastityBelt,
MetalChastityBelt,,,(You lock the belt on her as she panics and thrashes in vain to make it slip.)  Big mistake girl!,,,MetalChastityBelt,Dominant|Violent
MetalChastityBelt,,,(She almost cries as you lock the belt around her waist.)  This is cruel Miss!  How can I relieve myself now?,,,MetalChastityBelt,Submissive|Horny
MetalChastityBelt,,,(She seems very calm as you lock the belt.)  I don't mind at all.  This item is a shield against rape and unwanted hands.,,,MetalChastityBelt,Frigid|Peaceful
RemoveMetalChastityBelt,,,"(You unlock the device from her waist, and she nods.)  That belt was kind of cruel.",,,RemoveMetalChastityBelt,
RemoveMetalChastityBelt,,,(She nods as you unlock the belt from her.)  This device wasn't intended for me.  I don't need shelter from myself or from others.,,,RemoveMetalChastityBelt,Dominant|Polite
RemoveMetalChastityBelt,,,"(You unlock the belt as she sighs.)  Miss, will you lock the belt again soon?  I love the sex protection and it reminds me of my place.",,,RemoveMetalChastityBelt,Submissive|Frigid
RemoveMetalChastityBelt,,,"(She seems relived as you remove the device.)  Oh, hell yeah!  I need to fuck now.",,,RemoveMetalChastityBelt,Rude|Horny
StraponPanties,,,(She seems curious as you make her wear the strap-on panties.)  Something kinky is brewing.,,,StraponPanties,
StraponPanties,,,(She rocks her hips as you make her wear the strap-on panties.)  You wanna be fucked hard?,,,StraponPanties,Violent|Rude
StraponPanties,,,(She gets wet as you make her wear the strap-on panties.)  So naughty!  Will you use these panties on me later?,,,StraponPanties,Submissive|Horny
StraponPanties,,,"(She seems disappointed as you make her wear the strap-on panties.)  I'm sorry to disagree, this is not doing it for me.",,,StraponPanties,Frigid|Peaceful
RemoveStraponPanties,,,(You remove the device from her waist.)  These were some naughty panties.,,,RemoveStraponPanties,
RemoveStraponPanties,,,"(You remove the device from her waist.)  If you ever need to be fucked hard again, you know what to do.",,,RemoveStraponPanties,Dominant|Rude
RemoveStraponPanties,,,"(You remove the device from her waist, and she nods.)  Thanks Miss, this item wasn't really suited for me anyway.",,,RemoveStraponPanties,Submissive|Frigid
RemoveStraponPanties,,,"(You remove the device from her waist, and she sighs.)  Bye bye kinky panties, come back soon.",,,RemoveStraponPanties,Dumb|Horny
ItemHead,,,(You strap the item on her head as she sighs.)  Please don't leave me like that for too long.,,,ItemHead,
ItemHead,,,(She thrashes her head and tries to avoid the item but you're able to strap it on her.),,,ItemHead,Dominant|Violent
ItemHead,,,(She takes a deep breath as you strap the device on her head.)  I'm totally under your control Miss.,,,ItemHead,Submissive|Serious
ItemHead,,,(You strap the item on her head as she laughs.)  Oh shit!  This is fucking kinky.,,,ItemHead,Playful|Rude
RemoveItemHead,,,(You remove the device from her as she hums a song.)  Thanks!  I appreciate.,,,RemoveItemHead,
RemoveItemHead,,,(She looks around as you remove the device.)  That's better.  Now let's find a sub and we can use this kinky item on her.,,,RemoveItemHead,Dominant|Playful
RemoveItemHead,,,(You remove the device from her as she nods happily.)  Thanks Miss!  I was getting claustrophobic.,,,RemoveItemHead,Submissive|Peaceful
RemoveItemHead,,,"(She looks at you as you remove the item.)  Thanks a lot, devices such as these can trigger scotophobia on submissives.",,,RemoveItemHead,Wise|Polite
ItemTorso,,,(She takes a deep breath as you strap it on her torso.)  This is a nice addon to any bondage.,,,ItemTorso,
ItemTorso,,,"(She takes a deep breath as you strap it on her.)  Make it tight girl, I want to feel it crushing me when I breath.",,,ItemTorso,Dominant|Violent
ItemTorso,,,(She wiggles her breast as you strap them tight.)  Bondage is so much fun!  I love it.,,,ItemTorso,Submissive|Playful
ItemTorso,,,"(She shakes her head from left to right as you strap it.)  Admit it, bondage like this doesn't serve any real purpose.",,,ItemTorso,Frigid|Serious
RemoveItemTorso,,,(She nods as you unstrap it.)  It will be easier to move and breath like that.,,,RemoveItemTorso,
RemoveItemTorso,,,(She shakes her head as you remove it.)  Why would you strap this on me girl?  I'm not a horse.,,,RemoveItemTorso,Dominant|Dumb
RemoveItemTorso,,,"(She takes long deep breath as you remove it.)  Thank you so much Miss, it was kind of hard breath with this restraint.",,,RemoveItemTorso,Submissive|Peaceful
RemoveItemTorso,,,(She wiggles her breast as you unstrap it.)  I certainly hope that you have more pleasant accessories such as this.,,,RemoveItemTorso,Playful|Polite
ItemButt,,,(She does a light moan as you slide the device inside.)  Oh my!  That is quite a sensation.,,,ItemButt,
ItemButt,,,(She wiggles her butt playfully as you slide the plug inside.)  Having this device filling my anus is quite an astonishing feeling.,,,ItemButt,Horny|Polite
ItemButt,,,"(She frowns as you slide the plug inside her butt.)  Girl, this device is clearly not meant for me.",,,ItemButt,Frigid|Dominant
RemoveItemButt,,,"(She nods slowly as you remove the butt plug.)  That was kind of fun, I hope we can try that again.",,,RemoveItemButt,
RemoveItemButt,,,(She nods as you remove the butt plug.)  Thanks.  I'm having mixed feeling on that plug.  It both hurts and feel good.,,,RemoveItemButt,Horny|Peaceful
RemoveItemButt,,,(She wiggles her butt as you remove the plug.)  This is better!  Now you can try other kind of devices.,,,RemoveItemButt,Frigid|Playful
ItemBreast,,,(She holds her breath as you use the item.)  Oh my!  What did I do to deserve that?,,,ItemBreast,
ItemBreast,,,"(She moans as you use the device on her.)  Oh yes Miss!  My breast is yours to pierce, slap or lock.",,,ItemBreast,Violent|Submissive
ItemBreast,,,"(She whimpers as you use the device on her breast.)  Sorry to object, but this isn't very convenient or comfortable.",,,ItemBreast,Peaceful|Polite
RemoveItemBreast,,,(She wiggles her breast slowly as you remove the device.)  Thanks!  This is better.,,,RemoveItemBreast,
RemoveItemBreast,,,(She grumbles as you use remove the item.)  Be thoughtful and don't remove anything until I'm hurt and broken.,,,RemoveItemBreast,Violent|Serious
RemoveItemBreast,,,"(She wiggles her breast happily as you remove the item.)  Oh, hell yeah!  That shit was hurting really bad.",,,RemoveItemBreast,Peaceful|Rude
ItemNipples,,,(She holds her breath as you use the item.)  Oh my!  What did I do to deserve that?,,,ItemNipples,
ItemNipples,,,"(She moans as you use the device on her.)  Oh yes Miss!  My breast is yours to pierce, slap or lock.",,,ItemNipples,Violent|Submissive
ItemNipples,,,"(She whimpers as you use the device on her breast.)  Sorry to object, but this isn't very convenient or comfortable.",,,ItemNipples,Peaceful|Polite
RemoveItemNipples,,,(She wiggles her breast slowly as you remove the device.)  Thanks!  This is better.,,,RemoveItemNipples,
RemoveItemNipples,,,(She grumbles as you use remove the item.)  Be thoughtful and don't remove anything until I'm hurt and broken.,,,RemoveItemNipples,Violent|Serious
RemoveItemNipples,,,"(She wiggles her breast happily as you remove the item.)  Oh, hell yeah!  That shit was hurting really bad.",,,RemoveItemNipples,Peaceful|Rude
ItemMetalChastityBra,,,(She holds her breath as you lock her breast away.)  I hope you don't plan on leaving me like that.,,,ItemMetalChastityBra,
ItemMetalChastityBra,,,"(She seems to disagree as you lock her breast away.)  Miss, I really hope you hold the key for this device.",,,ItemMetalChastityBra,Submissive|Serious
ItemMetalChastityBra,,,(You lock the chastity bra as she struggles like an animal to remove it.)  Damn it!  I won't come off.,,,ItemMetalChastityBra,Violent|Dumb
ItemMetalChastityBra,,,"(She nods as you lock the chastity bra on her.)  Support and protection at the same time, this is a great article for submissives.",,,ItemMetalChastityBra,Frigid|Wise
RemoveMetalChastityBra,,,(She wiggles her breast slowly as you unlock the chastity bra.)  Thanks!  That was kind of cruel.,,,RemoveMetalChastityBra,
RemoveMetalChastityBra,,,(She stays silent as you use unlock the chastity bra.)  Be thoughtful and don't unlock anything until I'm disciplined.,,,RemoveMetalChastityBra,Violent|Serious
RemoveMetalChastityBra,,,"(She wiggles her breast happily as you unlock the chastity bra.)  Oh, hell yeah!  The metal was fucking hurting.",,,RemoveMetalChastityBra,Peaceful|Rude
ItemBreastLeatherWhip,,,(She jumps and does small whimpers each time you hit her.)  It stings!,,,ItemBreastLeatherWhip,
ItemBreastLeatherWhip,,,(She moans of pleasure with each lash on her breast and torso.)  Oh yeah!  Hit me harder!,,,ItemBreastLeatherWhip,Violent
ItemBreastLeatherWhip,,,(She whimpers and cries as you whip her breast and torso.)  Ow!  Please stop!  It hurts really bad.,,,ItemBreastLeatherWhip,Peaceful
ItemBreastLeatherCrop,,,(She jumps a little as you swing the crop on her breast and tummy.)  It gets painful after a while.,,,ItemBreastLeatherCrop,
ItemBreastLeatherCrop,,,(She wiggles her breast as you swing the crop on them.)  They are red hot!  This is so kinky.,,,ItemBreastLeatherCrop,Violent
ItemBreastLeatherCrop,,,"(She whimpers and begs you to stop.)  Please, please, please, it's really painful.",,,ItemBreastLeatherCrop,Peaceful
ItemPelvisLeatherWhip,,,(You whip her butt as she grumbles.)  What did I do to deserve that?,,,ItemPelvisLeatherWhip,
ItemPelvisLeatherWhip,,,(She moans from the pain and pleasure as you whip her butt.)  Don't stop!  I crave the pain.,,,ItemPelvisLeatherWhip,Violent
ItemPelvisLeatherWhip,,,(She cries from the pain as you whip her butt.)  Aaagn!  Stop!  It will leave permanent marks.,,,ItemPelvisLeatherWhip,Peaceful
ItemPelvisLeatherCrop,,,"(You lash the leather crop pretty hard on her butt.)  Ow!  You're the sadist type, aren't you?",,,ItemPelvisLeatherCrop,
ItemPelvisLeatherCrop,,,(You swing the leather crop on her butt as she moans.)  Harder!  The pain feels so good.,,,ItemPelvisLeatherCrop,Violent
ItemPelvisLeatherCrop,,,(She trembles and whimpers from the pain.)  I'll be good Miss.  Please stop hurting me.,,,ItemPelvisLeatherCrop,Peaceful
ItemVulvaVibratingWand,,,"(She moans softly as you massage her pussy with the wand.)  Mmmmh, this is lovely.",,,ItemVulvaVibratingWand,
ItemVulvaVibratingWand,,,"(She moans loudly as you massage her pussy with the wand.)  Oh, fuck yeah!  Babe, this is hot!",,,ItemVulvaVibratingWand,Horny|Rude
ItemVulvaVibratingWand,,,"(You massage her pussy with the wand, but she stays cold.)  I'm very sorry Miss.  I'm not in the mood.",,,ItemVulvaVibratingWand,Frigid|Submissive
VibratingEgg,,,(She wiggles her butt as you slide the egg inside.)  Now this is kinky!,,,VibratingEgg,
VibratingEgg,,,"(She moans loudly as you slide the egg inside.)  This egg is perfect.  It's soft, sexy, discrete and so pleasurable.",,,VibratingEgg,Horny|Peaceful
VibratingEgg,,,"(You slide the egg inside, but she barely reacts to it.)  I don't want to top from the bottom, but this egg would work better on someone else.",,,VibratingEgg,Frigid|Wise
RemoveVibratingEgg,,,(She does one last moan as you remove the egg.)  Ooooh!  That was quite a stimulation.,,,RemoveVibratingEgg,
RemoveVibratingEgg,,,(She thrashes violently to try to stop you but you're able to recover the egg.)  Hey!  Put it back!,,,RemoveVibratingEgg,Horny|Violent
RemoveVibratingEgg,,,"(She doesn't react as you remove the egg.)  Maybe it doesn't work, I didn't feel a thing in there.",,,RemoveVibratingEgg,Frigid|Dumb
RopeBondageBasic,,,"(You wrap the rope around her legs, tying them together.)  I won't be running away now.",,,,
RopeBondageWristTie,,,(You slowly restrain her wrists behind her back.) Good. But it could also be a lot better.,,,,
RopeBondageWristElbowTie,,,(You restain her wrists and elbows behind her back.) Not bad at all.,,,,
RopeBondageWristElbowHarnessTie,,,(You restrain her wrists and elbows behind her back. And tie a harness around her.) This really effective. Well done!,,,,
RopeBondageAllFours,,,(You restain her with ropes so she's on all fours.) This is a funny tie.,,,,
RopeBondageRopeCuffs,,,(You restrain her wrists behind her back in a handcuff like tie.) Hmm. This tie is very interesting. I like it.,,,,
RopeBondageStar,,,(You use the rope and create a star harness around her body) This is a very erotic harness.,,,,
RopeBondageWaist,,,(You use the ropes and create a waist rope around her body.) This is all you can come up with? Well lets see what you can do with it.,,,,
RopeBondageMermaid,,,"(You wrap the rope around her legs, tying them in a mermaid pattern.)  That's a great bondage pattern.",,,,
RopeBondageBoxTie,,,(You slowly restrain her arms in a box tie pattern.)  Secure and comfy.  Well done.,,,,
RopeBondageHogtied,,,(You use the ropes to restrain her in a tight hogtie.)  I hope they clean the floor often.,,,,
RopeBondageSuspension,,,(You restrain her feet and suspend her from the ceiling.)  Careful!  I don't want to fall.,,,,
RopeBondageSuspensionHogtied,,,(You carefully hogtie her and suspend her from the ceiling.)  This is impressive.,,,,
RopeBondageCrotch,,,(You use a rope and restrain it on her crotch.)  There's always something kinky going on in here.,,,,
RopeBondageHarness,,,"(You use the ropes and create a harness around her body.)  Surprisingly, this is quite comfortable.",,,,
RopeBondageDiamond,,,(You use the ropes and create a diamond harness around her body.)  Your rope technique is excellent.,,,,
LoverActivityKiss,,,I love you DialogPlayerName.  (You exchange a sweet kiss on the lips.),,,LoverActivityKiss,
LoverActivityKiss,,,I love you DialogPlayerName.  (She nibbles on your lips as you exchange a loving kiss.),,,LoverActivityKiss,Violent|Dominant
LoverActivityKiss,,,I love you very much.  (She gives you a timid kiss on the lips.),,,LoverActivityKiss,Submissive|Frigid
LoverActivityKiss,,,I love ya!  You make me wet.  (You exchange a sweet kiss on the lips.),,,LoverActivityKiss,Horny|Rude
LoverActivityFrenchKiss,,,I love you DialogPlayerName.  (You exchange a long French kiss.),,,LoverActivityFrenchKiss,
LoverActivityFrenchKiss,,,I love you DialogPlayerName.  (She nibbles on your lips as you exchange long French kiss.),,,LoverActivityFrenchKiss,Violent|Dominant
LoverActivityFrenchKiss,,,I love you very much.  (She blushes as you exchange a quick French kiss.),,,LoverActivityFrenchKiss,Submissive|Frigid
LoverActivityFrenchKiss,,,I love ya!  You make me wet.  (She moans as you exchange a long French kiss.),,,LoverActivityFrenchKiss,Horny|Rude
LoverActivityCaress,,,(You smile at each other and exchange some lovely caresses.),,,LoverActivityCaress,
LoverActivityCaress,,,Love is the best lubricant.  (You exchange some lovely caresses.),,,LoverActivityCaress,Wise|Horny
LoverActivityCaress,,,You're the best fucking thing in my life.  (You exchange some lovely caresses.),,,LoverActivityCaress,Submissive|Rude
LoverActivityCaress,,,(You tickle each other lightly and exchange some lovely caresses.),,,LoverActivityCaress,Playful|Peaceful
LoverActivityRub,,,(You both moan silently and rub your bodies against each other.),,,LoverActivityRub,
LoverActivityRub,,,Love is the best lubricant.  (You rub your bodies against each other.),,,LoverActivityRub,Wise|Horny
LoverActivityRub,,,You're the best fucking thing in my life.  (She hugs and rubs her body against yours.),,,LoverActivityRub,Submissive|Rude
LoverActivityRub,,,(She wiggles her body sensually and rubs it against yours.),,,LoverActivityRub,Playful|Peaceful
LoverActivityMasturbateHand,,,"(Without saying a word, you masturbate each other lovingly and moan softly.)",,,LoverActivityMasturbateHand,
LoverActivityMasturbateHand,,,(She stays silent as you masturbate each other lovingly.),,,LoverActivityMasturbateHand,Frigid|Serious
LoverActivityMasturbateHand,,,Love pheromones are in the air. (You masturbate each other lovingly and moan slowly.),,,LoverActivityMasturbateHand,Polite|Wise
LoverActivityMasturbateHand,,,I love ya more!  (You masturbate each other lovingly and moan slowly.),,,LoverActivityMasturbateHand,Dumb|Rude
LoverActivityMasturbateTongue,,,I love you so much.  (You both lie down and start to lick each other pussies.),,,LoverActivityMasturbateTongue,
LoverActivityMasturbateTongue,,,"(Without saying a word, you both lie down and start to lick each other pussies.)",,,LoverActivityMasturbateTongue,Frigid|Serious
LoverActivityMasturbateTongue,,,Love pheromones are in the air. (You both lie down and start to lick each other pussies.),,,LoverActivityMasturbateTongue,Polite|Wise
LoverActivityMasturbateTongue,,,I love ya more!  (You both lie down and start to lick each other pussies.),,,LoverActivityMasturbateTongue,Dumb|Rude
LoverActivityMasturbatePlayer,,,I love you sweetie.  (She masturbates your pussy lovingly.),,,LoverActivityMasturbatePlayer,
LoverActivityMasturbatePlayer,,,Surrender yourself my love.  (She masturbates your pussy lovingly.),,,LoverActivityMasturbatePlayer,Dominant|Serious
LoverActivityMasturbatePlayer,,,And pleasuring you will strengthen our relationship.  (She masturbates your pussy lovingly.),,,LoverActivityMasturbatePlayer,Submissive|Wise
LoverActivityMasturbatePlayer,,,Hell yeah.  I love ya wet just like me.  (She masturbates your pussy lovingly.),,,LoverActivityMasturbatePlayer,Horny|Rude
LoverActivityMasturbateSelf,,,You're so wonderful.  (She smiles at you and masturbates slowly.),,,LoverActivityMasturbateSelf,
LoverActivityMasturbateSelf,,,Our love will last for years.  (She winks at you and masturbates lovingly.),,,LoverActivityMasturbateSelf,Dominant|Serious
LoverActivityMasturbateSelf,,,I will take care of our sexual urges my love.  (She winks at you and masturbates slowly.),,,LoverActivityMasturbateSelf,Submissive|Wise
LoverActivityMasturbateSelf,,,Yo love!  Watch there!  (She tries to trick you to look away while she masturbates hastily.),,,LoverActivityMasturbateSelf,Horny|Rude
LoverActivityUnderwear,,,Is it getting hot in your room?  (She winks and you both strip some clothes.),,,LoverActivityUnderwear,
LoverActivityUnderwear,,,Love ya!  Should we r'move clothes?  (She winks and you both strip some clothes.),,,LoverActivityUnderwear,Submissive|Rude
LoverActivityUnderwear,,,Time to strip my love.  (She wiggles her hips as you both strip some clothes.),,,LoverActivityUnderwear,Dominant|Playful
LoverActivityUnderwear,,,"(Without saying a word, you both strip some clothes.)",,,LoverActivityUnderwear,Serious|Frigid
LoverActivityNaked,,,It's way too hot in your room.  (She winks and you both strip naked.),,,LoverActivityNaked,
LoverActivityNaked,,,Love ya!  Should we get nak'd?  (She winks and you both strip naked.),,,LoverActivityNaked,Submissive|Rude
LoverActivityNaked,,,Time to get naked my love.  (She wiggles her hips as you both strip naked.),,,LoverActivityNaked,Dominant|Playful
LoverActivityNaked,,,"(Without saying a word, you both strip naked.)",,,LoverActivityNaked,Serious|Frigid
LoverActivityEggInsert,,,I have a kinky gift for you my love.  (She smiles at you and inserts a humming vibrating egg in your vagina.),,,LoverActivityEggInsert,
LoverActivityEggInsert,,,"Take a deep breath sweetie, you will be wet like me soon.  (Without any warning, she shoves a humming vibrating egg in your vagina.)",,,LoverActivityEggInsert,Violent|Horny
LoverActivityEggInsert,,,I have a devious activity we could share together my lovely partner.  (She pushes a humming vibrating egg in your vagina and winks.),,,LoverActivityEggInsert,Polite|Wise
LoverActivityEggInsert,,,Oh yeah!  It's cum time!  (She pushes a humming vibrating egg in your vagina and winks.),,,LoverActivityEggInsert,Dumb|Rude
LoverActivityLockBelt,,,I have wicked idea to pleasure you sweetheart.  (She smirks and locks a chastity belt on you.),,,LoverActivityLockBelt,
LoverActivityLockBelt,,,This device will allow you to have some fun without my intervention.  (She winks and locks a chastity belt on you.),,,LoverActivityLockBelt,Playful|Frigid
