RopeBondageWaist,,,(You use the ropes and create a waist rope around her body.) Uhh. Not sure how this is fashionable or functional.,,
RopeBondageBoxTie,,,(You slowly restrain her arms in a box tie pattern and nods.)  As long as I don't need to point for directions.,,
RopeBondageHogtied,,,(You use the ropes to restrain her in a tight hogtie.)  Ugh!  This is pretty tight.,,
RopeBondageSuspension,,,(You restrain her legs with ropes and suspend her by the feet from the ceiling.)  I can feel the blood rushing to my head.,,
RopeBondageSuspensionHogtied,,,"(You carefully hogtie her and suspend her from the ceiling.)  Well done, this is truly inescapable.",,
RopeBondageCrotch,,,(You use a rope and restrain it on her crotch.)  A maid day can turn pretty kinky.,,
RopeBondageHarness,,,(You use the ropes and create a harness around her body.)  Harnesses can be very handy.,,
RopeBondageDiamond,,,(You use the ropes and create a diamond harness around her body.)  Very chic!,,
JobKidnapIntro00,,,"(You see your target walking in the halls, she's stares at you and smirks.)  You're the new guard dog sent by the maids?",,
JobKidnapIntro01,,,(You see your target finishing a drink in the halls.)  Hey you!  Go get me another drink!,,
JobKidnapIntro02,,,(You see your target spanking a club slave in the halls.)  What do you want?  Find your own bitch.,,
JobKidnapIntro03,,,(You see your target arguing with a maid in the halls.)  Some maids are so dumb.  Am I right?,,
JobKidnapIntro100,,,(Your target sees you coming back and laughs.)  You haven't had your lesson yet?,,
JobKidnapIntro101,,,(You track your target again in the club halls.)  Are you serious?  Get off my path.,,
JobKidnapIntro102,,,(You target stares at you with a huge grin.)  My favorite bounty loser is back!,,
JobKidnapIntro103,,,(You find your target again in the club halls.)  You think I will go easy on you now?,,
JobPuppyIntro00,,,"(A Mistress rushes to you, she seems in a hurry.)  Let's make it quick, I need someone to take care of my puppies, can you do it?",,
JobPuppyIntro01,,,"(A Mistress comes to meet you.)  Hello, I need to leave for the day, could you take care of my puppies?",,
JobPuppyIntro02,,,"(A stern Mistress greets you.)  Girl, my puppies needs to go walk, can you take care of that?",,
JobPuppyIntro03,,,"(The Mistress comes in late.)  Sorry for the delay, I need a girl to care for my pups, can you do that?",,
JobPuppyIntro300,,,You again?  You think you can do it now?,,
JobPuppyIntro301,,,(The Mistress gives you a stern look.)  I must be crazy to give you my pets again.  Can you do it now?,,
JobPuppyIntro302,,,(The Mistress seems to be in a hurry.)  You're lucky I haven't found anyone else.  Can you do it now?,,
JobPuppyIntro303,,,I hope you've learned your lesson girl.  Can you do it or not?,,
JobDojoIntro00,,,(You head to the Dojo and a Shujin comes to greet you.)   Konichiwa!  I trust you are here for our special event.,,
JobDojoIntro01,,,"(You get to the Dojo and a Shibari teacher greets you.)  It's an honor to meet you, you're here for the event?",,
JobDojoIntro02,,,(A Shibari Shujin comes to greet you as soon as you enter.)  Konichiwa!  You're right on time for the event.,,
JobDojoIntro03,,,(You're warmly greeted by a Shibari teacher.)  Welcome!  The event could not start without you.,,
JobDojoIntro2200,,,Welcome back DialogPlayerName.  Would you like to test your evasion techniques again?,,
JobDojoIntro2201,,,"(She looks at you and bows politely.)  Welcome back, are you ready for another test?",,
JobDojoIntro2202,,,Falling down and getting up is the biggest accomplishment.  Are you ready to try again?,,
JobDojoIntro2203,,,Konichiwa!  (She smiles and bows politely.)  I trust you want to challenge the ropes again?,,
0,,,Greetings Mistress DialogPlayerName.  Welcome to the introduction class.  (She does curtsies for you.),,"DialogLogQuery(""ClubMistress"", ""Management"")"
0,,,Greetings head maid DialogPlayerName.  Welcome to the introduction class.  (She does curtsies for you.),,IsHeadMaid
0,,,(She stares at you.)  Hello naked girl.  Welcome to the introduction class.,,Player.IsNaked()
0,,,"Hi sister, welcome to the introduction class.",,IsMaid
0,,,"Hello there, welcome to the introduction class.",,!IsMaid
0,,"Hi, my name is DialogPlayerName.","Pleased to meet you.  I'm DialogCharacterName, I work here as a maid.",DialogRemove(),NoTitle()
0,10,"Thanks, little maid.  What's going on here?","In here, you can learn how to restrain someone, and how to escape by yourself.",ChangeMaidOpinion(1),
0,10,Introduction class?,"In this class, you can learn how to restrain someone, and how to free yourself.",,
0,100,I don't need any introduction.,"Very well, would you like to practice with us then?",,
0,400,Do you have any work for me?,"Yes, there are special jobs you could do for us today for a great salary.  Pick something you like.  (She shows you a notepad.)",,CanTakeJob()
0,,Do you have any work for me?,"(She shakes her head no.)  Sorry, come back another day.",,CannotTakeJobDone()
0,,Do you have any work for me?,(She giggles and shakes her head no.)  We are not in a good situation to hire you.,,CannotTakeJobRestrained()
0,,I can't stay to chat.  (Leave her.),,DialogLeave(),
10,,Can I strap up anyone at any time?,Yes and no.  You need their consent and you cannot do it in the middle of a conversation.,DialogRemove(),
10,20,This is great!,I'm glad you like it.  Let me teach you about the body parts your can restrain.,,
10,20,It sounds kinky. (Blush a little.),It's kinky and it's fun!  Let me teach you first about the body parts your can restrain.,ChangeMaidOpinion(-1),
10,15,Tell me about the club first.,The Bondage Club is a place for open minded adults to share their BDSM kinks.,,
10,,You're both a maid and a teacher?,We maids do a lot of work here.  You'll see this with time.,DialogRemove(),!IsMaid
10,100,I already know that.,"Very well, would you like to practice with us then?",,
15,20,Fair enough.,Very well.  Let me teach you about the body parts your can restrain.,,
15,20,Awesome!,I'm glad you like it.  Let me teach you about the body parts your can restrain.,,
20,30,I'm listening.,"There are eleven body parts to interact with.  To access them, select the body region I will show you.",,
20,30,Please tell me Miss.,"There are eight body parts to interact with.  To access them, select the body region I will show you.",ChangeMaidOpinion(-1),
20,30,"Alright, but make it quick.","There are eight body parts to interact with.  To access them, select the body region I will show you.",ChangeMaidOpinion(1),
20,100,I already know that.,"Very well, would you like to practice with us then?",,
30,30A,Show me the body regions I can select.,You can lock boots and tie the toes of your victims.  To prevent them from running away or force them to stay sexy.,"SetZone(""ItemBoots"")",
30A,30B,(Listen.),Restraining the feet will prevent your victim from moving away.,"SetZone(""ItemFeet"")",
30B,30C,(Listen.),Restraining the upper legs will still allow your victim to move around but it creates a nice effect.,"SetZone(""ItemLegs"")",
30C,30D,(Listen.),"On the pussy or vagina region, you can use items such as vibrators or eggs.  The perfect place to tease your victim and make them climax.","SetZone(""ItemVulva"")",
30D,30E,(Listen.),You can also attach piercings on the vulva.  Fashion is important.,"SetZone(""ItemVulvaPiercings"")",
30E,30F,(Listen.),"On the butt or anal region, you can use regular butt plugs or fashion plugs such as cat tails.","SetZone(""ItemButt"")",
30F,30G,(Listen.),"On the pelvis, you can use whips, crops or chastity belts.  Know that it will restrict any access to the vagina and anus.","SetZone(""ItemPelvis"")",
30G,30H,(Listen.),"On the torso, you can use many kinds of harnesses, mostly for esthetics.","SetZone(""ItemTorso"")",
30H,30I,(Listen.),"On the nipples, you can use locking or vibrating clamps.  Some people enjoy the pleasure and pain.","SetZone(""ItemNipples"")",
30I,30J,(Listen.),Nipples can also be pierced for fashion or to please your owner.,"SetZone(""ItemNipplesPiercings"")",
30J,30K,(Listen.),"The breast region can be used for more chastity devices, as well as whips or crops.","SetZone(""ItemBreast"")",
30K,30L,(Listen.),The arms can be restrained using many devices.  This will prevent your victim from using her hands to free herself.,"SetZone(""ItemArms"")",
30L,30M,(Listen.),You don't have to fully restrain your victim arms to keep her helpless.  Some items on target the hands and work as well.,"SetZone(""ItemHands"")",
30M,30N,(Listen.),"You can use collars on your victim's neck to show everyone that they are yours, enslave them or leash them.","SetZone(""ItemNeck"")",
30N,30O,(Listen.),"You can attach accessories to collars, to make them look extra special","SetZone(""ItemNeckAccessories"")",
30O,30P,(Listen.),"You can attach leashes or chains to a collar on your victim's neck, to help control them.","SetZone(""ItemNeckRestraints"")",
30P,30Q,(Listen.),"You can use gags to silence your victim, making her unable to speak.","SetZone(""ItemMouth"")",
30Q,30R,(Listen.),"If you first used some stuffing on your victim mouth, you can apply a locking gag to keep in it.","SetZone(""ItemMouth2"")",
30R,30S,(Listen.),"For the finishing touch of your gag, the overlay can give a very nice effect.","SetZone(""ItemMouth3"")",
30S,30T,(Listen.),Blindfolds and hoods can be used to restrict vision and hearing.,"SetZone(""ItemHead"")",
30T,30U,(Listen.),Ear plugs can be used to deafen your victim.,"SetZone(""ItemEars"")",
30U,30V,(Listen.),Your pockets can be used to store your padlocks and keys. ,"SetZone(""ItemMisc"")",
30V,30W,(Listen.),Your pockets can be used to store more advanced devices. ,"SetZone(""ItemDevices"")",
30W,40,(Listen.),That's about everything. Remember that your arms need to be free to restrain someone.,ClearZone(),
40,100,Thanks for the info.,"My pleasure! Now we can practice.  Would you prefer to restrain someone, or be tied up yourself?",,
40,100,That makes sense.,"Of course! And now we can practice.  Would you prefer to restrain someone, or be tied up yourself?",,
40,200,Can I strap you up now?,"Not me I'm afraid, but we have someone here who would certainly enjoy being your victim.",ChangeMaidOpinion(1),!IsHeadMaid
40,100,Can I strap you up now?,"I'm all yours if you want me, head maid DialogPlayerName.  I will not resist you.",ChangeMaidOpinion(1),IsHeadMaid
40,100,Can we practice?,"Absolutely.  Would you prefer to restrain someone, or be tied up yourself?",,
40,300,Can you tie me up now?,I can certainly tie you up.  It's a good time to practice.,ChangeMaidOpinion(-1),
100,,,"You can practice your bondage skills here.  Would you prefer to restrain someone, or be tied up yourself?",,
100,,I want to practice tying you up.,"(She blushes.)  Yes, head maid DialogPlayerName.  I will not resist you.",,IsHeadMaid
100,200,I want to practice tying you up.,"You can't tie me up, but we have someone here who would certainly enjoy being your subject.",ChangeMaidOpinion(1),!IsHeadMaid
100,200,Can I tie her up?,"Absolutely, you have the perfect candidate here to practice on.",ChangeMaidOpinion(1),
100,300,I want to practice freeing myself.,Awesome!  If you're ready now I can get started.,ChangeMaidOpinion(-1),
100,,Who runs this club?,The Head Mistress is in charge.  You should go present yourself if you haven't already.,DialogRemove(),
100,,Let's practice later.  (Leave her.),,DialogLeave(),
200,220,I can use my favorite restraints on her?,"Of course, use anything you want on her.  She's very submissive, I'm sure she'll enjoy it.",,HasBasicItems
200,210,Can I have some items to practice with?,"Use these basic items. They are easy to use, but also easy to struggle out from.",,!HasBasicItems
210,220,Thanks!  (Take the items.),"(She gives you ropes for her arms and legs, plus a basic cloth gag.)",GetBasicItems(),
210,220,This is sweet.  (Take the items.),"(She gives you ropes for her arms and legs, plus a basic cloth gag.)",GetBasicItems(),
220,230,I'll make it extra tight.,"Impressive.  Make sure to restrain her arms, her feet and to gag her.",ChangeMaidOpinion(1),
220,230,I'm ready!,"Wonderful.  Make sure to restrain her arms and her feet, and don't forget to gag her!",,
220,230,I can do it now?,"Absolutely.  Make sure to restrain her arms and her feet, and don't forget to gag her!",ChangeMaidOpinion(-1),
230,,,"Make sure to restrain her arms and her feet, and don't forget to gag her!",,
230,250,She's restrained pretty well now.,(She looks at your victim and smiles.)  Excellent!  So how does it feel to restrain someone?,,SubRestrained
230,,Very good.  (Leave her.),,DialogLeave(),
230,,I can tie her up at any time?,Yes and no.  You cannot strap her up in the middle of a conversation.,,
230,240,Tell me about the body parts I can restrain.,"There are eleven body parts to interact with.  To access them, select the body region I will show you.",,
240,240A,Show me the body regions I can select.,You can lock boots and tie the toes of your victims.  To prevent them from running away or force them to stay sexy.,"SetZone(""ItemBoots"")",
240A,240B,(Listen.),Restraining the feet will prevent your victim from moving away.,"SetZone(""ItemFeet"")",
240B,240C,(Listen.),Restraining the upper legs will still allow your victim to move around but it creates a nice effect.,"SetZone(""ItemLegs"")",
240C,240D,(Listen.),"On the pussy or vagina region, you can use items such as vibrators or eggs.  The perfect place to tease your victim and make them climax.","SetZone(""ItemVulva"")",
240D,240E,(Listen.),You can also attach piercings on the vulva.  Fashion is important.,"SetZone(""ItemVulvaPiercings"")",
240E,240F,(Listen.),"On the butt or anal region, you can use regular butt plugs or fashion plugs such as cat tails.","SetZone(""ItemButt"")",
240F,240G,(Listen.),"On the pelvis, you can use whips, crops or chastity belts.  Know that it will restrict any access to the vagina and anus.","SetZone(""ItemPelvis"")",
240G,240H,(Listen.),"On the torso, you can use many kinds of harnesses, mostly for esthetics.","SetZone(""ItemTorso"")",
240H,240I,(Listen.),"On the nipples, you can use locking or vibrating clamps.  Some people enjoy the pleasure and pain.","SetZone(""ItemNipples"")",
240I,240J,(Listen.),Nipples can also be pierced for fashion or to please your owner.,"SetZone(""ItemNipplesPiercings"")",
240J,240K,(Listen.),"The breast region can be used for more chastity devices, as well as whips or crops.","SetZone(""ItemBreast"")",
240K,240L,(Listen.),The arms can be restrained using many devices.  This will prevent your victim from using her hands to free herself.,"SetZone(""ItemArms"")",
240L,240M,(Listen.),You don't have to fully restrain your victim arms to keep her helpless.  Some items on target the hands and work as well.,"SetZone(""ItemHands"")",
240M,240N,(Listen.),"You can use collars on your victim's neck to show everyone that they are yours, enslave them or leash them.","SetZone(""ItemNeck"")",
240N,240O,(Listen.),"You can attach accessories to collars, to make them look extra special","SetZone(""ItemNeckAccessories"")",
240O,240P,(Listen.),"You can attach leashes or chains to a collar on your victim's neck, to help control them.","SetZone(""ItemNeckRestraints"")",
240P,240Q,(Listen.),"You can use gags to silence your victim, making her unable to speak.","SetZone(""ItemMouth"")",
240Q,240R,(Listen.),"If you first used some stuffing on your victim mouth, you can apply a locking gag to keep in it.","SetZone(""ItemMouth2"")",
240R,240S,(Listen.),"For the finishing touch of your gag, the overlay can give a very nice effect.","SetZone(""ItemMouth3"")",
240S,240T,(Listen.),Blindfolds and hoods can be used to restrict vision and hearing.,"SetZone(""ItemHead"")",
240T,240U,(Listen.),Ear plugs can be used to deafen your victim.,"SetZone(""ItemEars"")",
240U,240V,(Listen.),Your pockets can be used to store your padlocks and keys. ,"SetZone(""ItemMisc"")",
240V,240W,(Listen.),Your pockets can be used to store more advanced devices. ,"SetZone(""ItemDevices"")",
240W,230,(Listen.),That's about everything. Remember that your arms need to be free to restrain someone.,ClearZone(),
250,260,It was fun to strap her up.,I'm glad you feel that way.  I think you're ready to explore the club now.,,
250,260,I would rather be restrained myself.,"Don't worry, I'm sure it will happen often.  I think you're ready to explore the club now.",ChangeMaidOpinion(-1),
250,260,It's empowering!  I need to find a whip now...,A monster is born!  (She giggles.)  You're ready to explore the club now.,ChangeMaidOpinion(1),
260,270,I can tie up anyone?,"Anyone that's into bondage, yes.  Have fun causing trouble.",SaveMaidOpinion(),
260,270,Can I tie you up now?,"(She giggles.)  Not now, I have work to do here.  But I'm sure you'll find victims if you wander around.",SaveMaidOpinion(),!IsHeadMaid
260,270,Can I tie you up now?,(She giggles.)  If you wish head maid DialogPlayerName.,SaveMaidOpinion(),IsHeadMaid
270,,,Your introduction class is done.  I hope you have fun in the club!,,
270,,You were a great teacher.,Well thanks a lot.  (She smiles.)  You're a good student.,DialogRemove(),
270,,Thanks!  Have a great time.  (Leave her.),,DialogLeave(),
270,,Can you teach me more about rope bondage?,"If you like rope bondage that much, try the Shibari Dojo.  You might learn a few new tricks.",,
270,,Tell me about the other types of restraints.,"Some items are impossible to struggle out from, so you'll need to find help.  Also, items like cuffs can be locked, and you'll need a key to unlock them.",,
270,,Tell me about item permissions.,"In your profile, there's an item permission level you can set.  It only affects online players and will block them from restraining you, depending on the level.",,
270,400,Do you have any work for me?,"Yes, there are special jobs you could do for us today for a great salary.  Pick something you like.  (She shows you a notepad.)",,CanTakeJob()
270,,Do you have any work for me?,"(She shakes her head no.)  Sorry, come back another day.",,CannotTakeJobDone()
270,,Do you have any work for me?,(She giggles and shakes her head no.)  We are not in a good situation to hire you.,,CannotTakeJobRestrained()
270,300,I want to practice freeing myself.,Of course!  If you're ready for the challenge I will tie you up.,,
300,,,Are you ready to struggle against the ropes?,,Player.CanInteract()
300,,,Get your arms free first if you want to practice struggling against my ropes.  Let me know when you're ready.,,!Player.CanInteract()
300,310,"I'm ready, you can tie me up.",(She wraps a white nylon rope around your feet and does two knots.),"DialogWearItem(""NylonRope"", ""ItemFeet"")",AllowRestrainPlayer()
300,,Not yet.  Give me some time.  (Leave her.),,DialogLeave(),
310,320,I won't be running away now.,That's for sure.  (She wraps a second rope around your legs.),"DialogWearItem(""NylonRope"", ""ItemLegs"")",
310,320,That's all?,"Hah, of course not.  Much left to do.  (She wraps a second rope around your legs.)","DialogWearItem(""NylonRope"", ""ItemLegs"")",
320,330,It feels good.,"(She nods and wraps a third rope around your body and arms, forcing them to stick into your back.)","DialogWearItem(""NylonRope"", ""ItemArms"")",
320,330,You sure know the ropes.,"(She smiles and wraps a third rope around your body and arms, forcing them to stick into your back.)","DialogWearItem(""NylonRope"", ""ItemArms"")",
330,340,It's too tight!,You'll get used to it.  Now do you think you can escape?,ChangeMaidOpinion(-1),
330,340,That's the best you can do?,"You're very bold, I like it.  Now do you think you can escape?",ChangeMaidOpinion(1),
330,340,This is pretty kinky.,Absolutely!  Now do you think you can escape?,,
340,,,You're still struggling to get out?  Don't give up.,,Player.IsRestrained()
340,,How do I escape?,Grab the rope on your arms and try to free yourself.  Good luck!,,Player.IsRestrained()
340,,Get me out now!,You're not in control girl.  (She grabs your mouth and straps a cloth gag on you.),GagPlayer(),Player.IsRestrained()
340,,"Don't look, I will escape by myself.  (Leave her.)",,DialogLeave(),Player.IsRestrained()
340,,,Well done!  You were able to struggle out.,,!Player.IsRestrained()
340,350,That was easy.,I'll make it tighter next time.  Did you enjoy being tied up?,,!Player.IsRestrained()
340,350,"It took a while, but I've done it.",That's great.  Did you enjoy being tied up?,,!Player.IsRestrained()
350,360,"Sure, it was fun.",That's the spirit!  You're ready to explore the club then.,,
350,360,I loved it.  I hope happens often.,That's the spirit!  You're ready to explore the club then.,ChangeMaidOpinion(-1),
350,360,I would rather strap you up.,"Not now, but you're ready to explore the club and do some bondage.",ChangeMaidOpinion(1),
360,370,I'm sure it will be fun to explore the club.,"Oh yes, I'm sure too. Remember to be courteous and respect others.",SaveMaidOpinion(),HasBasicItems
360,360,Can I have some items to start with?,"Sure, have these ropes and this gag.  (She gives you some ropes and a cloth gag.)",GetBasicItems(),!HasBasicItems
370,,,You're ready to explore.  Remember to be courteous and respect others.,,
370,,Thanks!  Take care.  (Leave her.),,DialogLeave(),
370,,Can I strap her up?,"Sure, my assistant here will be happy to help you practice.",,
370,,Can I get better at struggling out?,Yes. You might learn new skills to escape faster if you stick around.  Others might also learn skills to make your struggling harder though...,,
370,,Can you teach me more on rope bondage?,"If you like rope bondage that much, try the Shibari Dojo.  You might learn a few new tricks.",,
370,,Tell me about the other types of restraints.,"Some items are impossible to struggle out from, so you'll need to find help.  Also, items like cuffs can be locked, and you'll need a key to unlock them.",,
370,,Tell me about item permissions.,"In your profile, there's an item permission level you can set.  It only affects online players and will block them from restraining you, depending on the level.",,
370,400,Do you have any work for me?,"Yes, there are special jobs you could do for us today for a great salary.  Pick something you like.  (She shows you a notepad.)",,CanTakeJob()
370,,Do you have any work for me?,"(She shakes her head no.)  Sorry, come back another day.",,CannotTakeJobDone()
370,,Do you have any work for me?,(She giggles and shakes her head no.)  We are not in a good situation to hire you.,,CannotTakeJobRestrained()
370,300,I want to practice freeing myself.,Again?  Well of course.  Are you ready to struggle now?,,
400,,,These are the special jobs you could do for us.  Pick something you like.  (She shows you a notepad.),,
400,,What's the salary?,"Since it's a special job that I can only offer once per day, the salary is 100$.",DialogRemove(),
400,410,Tell me about the puppy care job.,A club Mistress is too busy to take her puppy girls for a walk.  She's offering 100$ if you take good care of them.  Are you up for it?,,"JobAvailable(""DomPuppy"")"
400,420,Tell me about the lock promotion job.,The shop wants to promote a specific lock.  They offer 100$ if you use it on five different girls in the chat rooms.  Are you up for it?,,"JobAvailable(""DomLock"")"
400,430,Tell me about the kidnapper job.,The club wants to teach a lesson to one of our members.  They will give you 100$ if you kidnap and humiliate her.  Are you up for it?,,"JobAvailable(""DomKidnap"")"
400,440,Tell me about the nurse and trainer job.,We need nurses and trainers right now.  You will get a 100$ bonus if you train three slaves or treat three patients.  Are you up for it?,,"JobAvailable(""DomTrainer"")"
400,510,Tell me about the missing jewelry job.,A member lost a piece of jewelry somewhere in the club.  She offers 100$ to whoever finds it.  Are you up for it?,,"JobAvailable(""SubSearch"")"
400,520,Tell me about the dojo assistant job.,"One of the Shibari Dojo assistant called in sick, so we need a replacement quick.  You need to be flexible and the salary is 100$.  Are you up for it?",,"JobAvailable(""SubDojo"")"
400,530,Tell me about the pleasure giver job.,"The club members in the chat rooms need some extra care today.  If you're willing to give pleasure to five of them, you'll be paid 100$.  Are you up for it?",,"JobAvailable(""SubActivity"")"
400,540,Tell me about the maid helper job.,The Maid Sorority is getting swamped with work.  They offer a 100$ bonus if you complete three chores for them.  Are you up for it?,,"JobAvailable(""SubMaid"")"
400,,Can I take another job?,"Sorry, come back tomorrow and I might have something else for you.",DialogRemove(),
400,,There's nothing else to do?,"Not here, but there's lots of work to do in the club.  You can start by checking with the Maid Sorority.",DialogRemove(),
400,0,I won't take any job now.,"Very well, you can always come back tomorrow to check for new assignments.  Would you like to know more about the club then?",,
410,411,I'll do it!,Wonderful!  Let me go get the Mistress.  She will give you the instructions.,"JobStart(""DomPuppy"", 1)",
410,400,Let me think about it.,"Of course, is there anything else you'd like to know about our special jobs?  (She shows you a notepad.)",,
411,,(Wait for the Mistress.),,JobPuppyStart(),
420,421,I'll do it!,The shop will be very happy.  You'll need to use a specific lock on five different members in the chat rooms.,"JobStart(""DomLock"", 5)",
420,400,Let me think about it.,"Of course, is there anything else you'd like to know about our special jobs?  (She shows you a notepad.)",,
421,,,You need to use a specific lock on five different members in the chat rooms.,,
421,,Which lock should I use?,The shop wants you to promote the LockType.  Use them on at least five different members in the chat rooms.,JobLockType(),
421,400,I give up.  I cannot do it.,"(She sighs.)  Too bad, is there anything else you'd like to know about our special jobs?  (She shows you a notepad.)",JobGiveUp(),!JobIsComplete()
421,500,The job is done!,Congratulations!  Here's your money.  (She gives you 100$.)  Well done.,JobDone(),JobIsComplete()
421,,I'll be back later.  (Leave her.),,DialogLeave(),
430,431,I'll do it!,This won't be an easy task.  You'll need to kidnap and humiliate a girl.  Are you ready to fight her?,"JobStart(""DomKidnap"", 1)",
430,400,Let me think about it.,"Of course, is there anything else you'd like to know about our special jobs?  (She shows you a notepad.)",,
431,,,You'll need to kidnap and humiliate her.  Are you ready to fight?,,
431,,I'm ready to fight her!,,JobBouncerStart(),
431,400,I give up.  I cannot do it.,"(She sighs.)  Too bad, is there anything else you'd like to know about our special jobs?  (She shows you a notepad.)",JobGiveUp(),!JobIsComplete()
431,500,The job is done!,,JobDone(),JobIsComplete()
431,,Give me a minute.  (Leave her.),,DialogLeave(),
432,,,Congratulations!  I've heard of your victory and her humiliation.  You've done a great job.,,
432,500,Thanks a lot!,(She smiles and gives you 100$.)  Well done.,JobDone(),
432,500,She deserved it.,(She nods and gives you 100$.)  Well done.,JobDone(),
432,500,Where's my money?,(She frowns and gives you 100$.)  Well done.,JobDone(),
440,441,I'll do it!,Great news!  Please train three submissives from the slave auction room or treat three asylum patients and come back to me.,"JobStart(""DomTrainer"", 3)",
440,400,Let me think about it.,"Of course, is there anything else you'd like to know about our special jobs?  (She shows you a notepad.)",,
441,,,Please train three submissives from the slave auction room or treat three asylum patients and come back to me.,,
441,400,I give up.  I cannot do it.,"(She sighs.)  Too bad, is there anything else you'd like to know about our special jobs?  (She shows you a notepad.)",JobGiveUp(),!JobIsComplete()
441,500,The job is done!,Congratulations!  Here's your money.  (She gives you 100$.)  Well done.,JobDone(),JobIsComplete()
441,,I'll be back later.  (Leave her.),,DialogLeave(),
500,0,Is there anything else I can do?,"Sorry, there's nothing left for you.  Please come back tomorrow, I might have something else to do.",,
500,0,I don't deserve such praises Miss.,"Of course, you deserve it girl.  Come back tomorrow, I might have something else for you.","DialogChangeReputation(""Dominant"", -4)",
500,0,"Girl, give me a challenge next time.","(She nods politely.)  Absolutely Miss.  Please come back tomorrow, I might have something else for you.","DialogChangeReputation(""Dominant"", 4)",
510,511,I'll do it!,(She takes a British accent.)  I'm chuffed about it mate!  Bum a detective hat Sherlock and start looking!,"JobStart(""SubSearch"", 1)",
510,400,Let me think about it.,"Of course, is there anything else you'd like to know about our special jobs?  (She shows you a notepad.)",,
511,,,(She takes a British accent.)  Bum a detective hat Sherlock.  Search for that missing jewelry mate.,,
