10,,Can I tie you up?,Only if you win a game.,,
10,,Will you restrain me?,"Most certainly, if I win.",,
10,0,I don't have any more questions.,Alright. Shall we play a game?,,
11,10,(Listen.),"At a higher reputation you'll get to play fifteen and six, and eventually more games with other players.",,
20,10,What are the rules of the simple dice game?,We both roll a die. Whoever has the higher number may tie the opponent.,,
20,50,What are the rules of fifteen and six?,"You roll three or more dice and count the points. Then I roll, and whoever has the most points wins.",,
20,55,What are the rules of Toothpick?,"I put down 15 toothpicks. We will then alternately take one, two or three of them.",,
30,,(Tickle her.),"(You tickle her around the underarms and rubs.  She giggles, laughs and cries a little.)",,
30,,(Kiss her.),(You put your hand behind her head and pull her to your lips for a long and kinky kiss.),,Player.CanInteract()
30,,(Fondle her.),(You playfully tease her breasts as she gasps softly and blushes.),,Player.CanTalk()
30,,(Slap her.),(You swiftly slap her on the face.  She bows down her head and whimpers.),,
30,,(Spank her.),(You spank her hard on the butt and she jumps from the pain.),,Player.CanInteract()
30,0,(End the game.),(You take a step back and she looks surprised.),,
50,51,(Listen.),If you go over 21 points you instantly lose the round.,,
51,10,(Listen.),"Every round the loser strips. If they have no clothes left, they get a little more tied up.",,
55,10,(Listen.),Whoever takes the last one has lost the game and gets tied up.,,
0,,Let's talk later.  (Leave her.),,DialogLeave(),
70,72,"Please Miss, can you release me?",Let's see what the dice say...,,!FirstSubRestrained()
70,0,"Please Miss, can you release me?",(She shows you her restraints.),,FirstSubRestrained()
70,0,(Struggle in your restraints.),(She giggles.)  Well someone seems to be having fun.,,
70,71,(Whimper and make pleading eyes.),Do you need help?,,
71,72,(Nod yes.),Let's let the dice decide...,,!FirstSubRestrained()
71,0,(Nod yes.),(She shows you her restraints.),,FirstSubRestrained()
71,0,(Frown at her.),"Fine, you can stay like that if you want.",AnnoyGamblingSub(),!FirstSubRestrained()
71,0,(Frown at her.),(She shows you her restraints.),,FirstSubRestrained()
72,,"Yes, of course.",,"ReleasePlayerGame(""new"")",Player.CanTalk()
72,,(Look angry.),,"ReleasePlayerGame(""new"")",!Player.CanTalk()
72,0,"No, please! No dice!","Fine, stay like that then.",,Player.CanTalk()
72,0,(Shake your head.),"Oh, you want to stay as you are? Fine with me.",,!Player.CanTalk()
81,0,"Yeah, I won!",You were lucky. I guess you get to tie me up.,"SimpleDiceController(""win"")",ShowDiceStack()
82,0,Dammit! You win.,I want to test some items...,"SimpleDiceController(""lost"")",ShowDiceStack()
83,0,It's a draw., I'll definitely win next time!,"SimpleDiceController(""eqaul"")",ShowDiceStack()
103,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
103,,3 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
104,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
104,,4 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
105,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
105,,5 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
106,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
106,,6 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
107,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
107,,7 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
108,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
108,,8 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
109,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
109,,9 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
110,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
110,,10 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
111,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
111,,11 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
112,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
112,,12 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
113,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
113,,13 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
114,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
114,,14 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
115,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
115,,15 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
116,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
116,,16 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
117,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
117,,17 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
118,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
118,,18 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
119,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
119,,19 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
120,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
120,,20 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
121,,I want to add a die.,(She gives you another die.),"TwentyOneController(""add"")",ShowDiceStack()
121,,21 points are enough.,My roll.,"TwentyOneController(""fin"")",ShowDiceStack()
122,,"22 points. Oh shit, I lost!",(She grins.),"TwentyOneController(""lost_next"")",ShowDiceStack()
123,,"23 points. Oh shit, I lost!",(She grins.),"TwentyOneController(""lost_next"")",ShowDiceStack()
124,,"24 points. Oh shit, I lost!",(She grins.),"TwentyOneController(""lost_next"")",ShowDiceStack()
125,,"25 points. Oh shit, I lost!",(She grins.),"TwentyOneController(""lost_next"")",ShowDiceStack()
126,,"26 points. Oh shit, I lost!",(She grins.),"TwentyOneController(""lost_next"")",ShowDiceStack()
161,,I win. Take off those accessories.,(She takes all her accessories off.),"TwentyOneController(""win_next"")",ShowDiceStack()
162,,I win. Time to lose those clothes.,(She takes her clothes off.),"TwentyOneController(""win_next"")",ShowDiceStack()
163,,I win. You should slip out of that underwear.,(She removes her underwear.),"TwentyOneController(""win_next"")",ShowDiceStack()
164,,I win. Let's secure your legs first.,(She nods slowly while you tie her legs.),"TwentyOneController(""win_next"")",ShowDiceStack()
165,,I win. You don't need to use your arms for this game.,(She struggles while you bind her arms behind her back.),"TwentyOneController(""win_next"")",ShowDiceStack()
166,,"I win. Come on, open up.",(She reluctantly accepts the gag.),"TwentyOneController(""win_next"")",ShowDiceStack()
171,,"Oh, I lost. (Take off your accessories.)",(She grins.),"TwentyOneController(""lost_next"")",ShowDiceStack()
172,,"Oh, I lost. (Take off your clothes.)","Whoops, time to lose some clothes!","TwentyOneController(""lost_next"")",ShowDiceStack()
173,,"Oh, I lost. (Take off your underwear.)",Are you starting to feel exposed?,"TwentyOneController(""lost_next"")",ShowDiceStack()
174,,"Oh, I lost. (Let her tie your legs.)",Looks like you're not going anywhere.,"TwentyOneController(""lost_next"")",ShowDiceStack()
175,,"Oh, I lost. (Let her tie your arms.)",Not much left until you can't move at all...,"TwentyOneController(""lost_next"")",ShowDiceStack()
176,,"Oh, I lost. (Open your mouth and let her gag you)","You lose! Open up, it's time for a gag...","TwentyOneController(""lost_next"")",ShowDiceStack()
200,,I'll take one.,(She nods.),"ToothpickController(""1"")",ToothpickCanPickOne()
200,,I'll take two.,(She nods.),"ToothpickController(""2"")",ToothpickCanPickTwo()
200,,I'll take three.,(She nods.),"ToothpickController(""3"")",ToothpickCanPickThree()
200,,I give up. (Let her tie you up.),(She smiles.) What do you mean?,"ToothpickController(""give_up"")",ShowToothpickStack()
201,0,"Yeah, I won!",You were lucky. I guess you get to tie me up.,"ToothpickController(""win"")",
202,0,Dammit! You win.,I want to test some items...,"ToothpickController(""lost"")",
203,0,I surrender.,I want to test some items...,"ToothpickController(""lost"")",
ToothpickLost,,,(She smiles.),,
Toothpick1,,,(She nods.) I'll take one.,,
Toothpick2,,,(She nods.) I'll take two.,,
Toothpick3,,,(She nods.) I'll take three.,,
MaidRescue,,,(She struggles in her restraints.)  Can you release me?,,IsSubsRestrained()
MaidRescue,,I'll go find some help.  (Leave her.),,DialogLeave(),
MaidRescue,,What happened here?,I lost a game and the winner left me!,,
MaidRescue,,Do you need help?,"Yes please, can you release us all?",,IsSubsRestrained()
MaidRescue,MaidRescueComplete,Is everything alright now?,"Yeah, you've taken care of everything!  Please send my regards to the maids of the sorority.",CompleteRescue(),!IsSubsRestrained()
MaidRescueComplete,0,Great!  A chore well done.,Absolutely.  Is there something I can do for you?,,
MaidRescueComplete,0,No problem.  We are here to serve you.,I like the sound of that!  Is there something I can do for you?,"DialogChangeReputation(""Dominant"", -2)",
MaidRescueComplete,0,"Alright, but be more careful next time.","I will, thank you.  Is there something I can do for you?","DialogChangeReputation(""Dominant"", 2)",
ActivityKissIntro,,,(She gets close to you for a long and loving kiss on your lips.)  Mmmmmmmmh...,,
ActivityKiss,,That's not fair!,,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivityKiss,,You have wonderful lips...,,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivityKiss,,(Close your eyes and kiss back.),,"ReleasePlayerGame(""next"")",Player.CanTalk()
ActivityKiss,,(Close your eyes and moan into your gag.),,"ReleasePlayerGame(""next"")",!Player.CanTalk()
ActivityKiss,,(Push your tongue inside.),,"ReleasePlayerGame(""next"")",Player.CanTalk()
ActivityKiss,,(Push your tongue into your gag.),,"ReleasePlayerGame(""next"")",!Player.CanTalk()
ActivityKiss,,(Stay silent and cold.),,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivitySlapIntro,,,(She harshly slaps your face) How does it feel to be mine?,,
ActivitySlap,,Hey!  That really hurts!,,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivitySlap,,You'll know true pain after your next downfall.,,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivitySlap,,(Whimper from the pain.),,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivitySlap,,(Thrash around in your bondage.),,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivitySlap,,(Pretend it doesn't hurt.),,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivityTickleIntro,,,(She gets closer and starts to tickle you without mercy.)  Are you ticklish?,,
ActivityTickle,,That's not fair!,,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivityTickle,,Eeeeeeaahahahaha!  Stop it!  Hahaahaahi.,,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivityTickle,,(Laugh out loud.),,"ReleasePlayerGame(""next"")",Player.CanTalk()
ActivityTickle,,(Scream into your gag.),,"ReleasePlayerGame(""next"")",!Player.CanTalk()
ActivityTickle,,(Thrash around in your bondage.),,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivityTickle,,(Try to pretend you're not ticklish.),,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivityFondleIntro,,,(She caresses and fondles your body and breasts slowly.)  Mmmmmm I could do this all day!,,
ActivityFondle,,If you release me I'll touch you back.,,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivityFondle,,Miss!  Is that proper?,,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivityFondle,,(Moan with pleasure.),,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivityFondle,,(Shiver in your restraints.),,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivityFondle,,(Stay silent and cold.),,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivitySpankIntro,,,"(She raises her hand and spanks you many times on the butt.)  Take the pain, girl!",,
ActivitySpank,,Hey!  That really hurts!,,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivitySpank,,You'll get that back!,,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivitySpank,,(Whimper from the pain.),,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivitySpank,,(Thrash around in your bondage.),,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivitySpank,,(Pretend it doesn't hurt.),,"ReleasePlayerGame(""next"")",ShowNpcDice()
ActivityReleaseIntro,,,(She releases you and sighs.)  Enjoy the freedom while you have it.,,
ActivityRelease,0,Take care.,Welcome to the Gambling Hall. Shall we play a game?,"DialogChangeReputation(""Dominant"", 2)",ShowNpcDice()
ActivityRelease,0,Thanks!  That was fun.,Welcome to the Gambling Hall. Shall we play a game?,"DialogChangeReputation(""Dominant"", -2)",ShowNpcDice()
ActivityRelease,0,(Leave her.),Welcome to the Gambling Hall. Shall we play a game?,,ShowNpcDice()
