170,180,(Cringe your fists in anger.),Promise me you'll respect the teacher's jurisdiction and I'll stop.  (She whips you again.),"MildredLoveChange(-1, ""Hit"")",
170,180,(Try to look away.),Promise me you'll respect the teacher's jurisdiction and I'll stop.  (She whips you again.),"MildredLoveChange(0, ""Hit"")",
180,,Never!,(She whips you again.)  I will break you girl!  Promise or you will be in anguish for weeks.,"MildredLoveChange(-1, ""Hit"")",
180,,(Stay silent.),(She whips you again.)  You know what to do.  Promise to respect the teachers from now on.,"MildredLoveChange(0, ""Hit"")",
180,,I cannot promise that.,(She whips you again.)  You can and you will make that oath.,"MildredLoveChange(0, ""Hit"")",
180,200,I promise I will respect the teachers.,"Fine, you've learned your lesson.  You seem to be a good student after all.",,MildredLoveIs(12)
180,300,I promise I will respect the teachers.,And I will make sure you never forget that promise.,,!MildredLoveIs(12)
200,210,Thanks teacher Mildred.,I miss the days when we could punish students like that all the time.  The real discipline.  (She releases you.),"DialogRelease(""Player"")",
200,210,I try to be good.,I miss the days when we could punish students like that all the time.  The real discipline.  (She releases you.),"DialogRelease(""Player"")",
200,210,(Nod slowly.),I miss the days when we could punish students like that all the time.  The real discipline.  (She releases you.),"DialogRelease(""Player"")",
210,220,You can still give punishments.,"I know, but I need something stronger.  I need to push the limits.",,
210,220,Discipline still exist nowadays.,"I know, but I need something stronger.  I need to push the limits.",,
210,250,Times are changing.,Indeed.  Well that's enough little miss.  You must go now.,,
210,250,There's not much to do about that.,Indeed.  Well that's enough little miss.  You must go now.,,
220,230,There's a place you could go.,Disclose some more little miss.,,
220,230,I know a spot for you.,Disclose some more little miss.,,
220,250,That's only a dream.,Indeed.  Well that's enough little miss.  You must go now.,,
230,240,There's a BDSM club downtown.,I'm genuinely interested.  Can you give me the address?,,
230,240,There's a club for those who enjoy discipline.,I'm genuinely interested.  Can you give me the address?,,
240,241,I'll do better.  I'll show you the place.,"You're a sweet little lady.  Very well, let's go then.  I'll finish grading these exams later.",,CanInviteToPrivateRoom()
240,250,Here it is.  (Give her the club address.),Thanks little miss.  I might visit the place someday.  Now you need to go.,,
240,250,I'll give it next time we meet.,Very well little miss.  Now you need to go.,,
241,,(Invite her to your private room.),,InviteToPrivateRoom(),
250,,,That's enough little miss.  You must go now.,,
250,,Can I stay a little longer?,No.  I have many exams to grade.  You need to go now.  (She points at the door.),DialogRemove(),
250,260,Thanks for the lesson.  (Leave her.),,DialogLeave(),
250,260,I'll never come back.  (Leave her.),,DialogLeave(),
250,260,(Leave her.),,DialogLeave(),
260,,,Get out before I call security.,,
260,,(Leave her.),,DialogLeave(),
300,310,What do you mean?,It means we are going to take a little walk around school.,,MildredLoveIs(0)
300,310,Isn't that enough?,No.  We are going to take a little walk around school.,,MildredLoveIs(0)
300,310,(Stay silent.),We are going to take a little walk around school.,,MildredLoveIs(0)
300,305,What do you mean?,It means we are going to take a little walk around school.  And you will be muzzled like a bitch.,,!MildredLoveIs(0)
300,305,Isn't that enough?,No.  We are going to take a little walk around school.  And you will be muzzled like a bitch.,,!MildredLoveIs(0)
300,305,(Stay silent.),We are going to take a little walk around school.  And you will be muzzled like a bitch.,,!MildredLoveIs(0)
305,310,Muzzled?  Are you crazy?,(She straps a muzzle gag on your head and smirks.)  You will never forget this humiliation little bitch.,"MildredLoveChange(-1, ""Gag"")",
305,310,This is inhumane!,(She straps a muzzle gag on your head and smirks.)  You will never forget this humiliation little bitch.,"MildredLoveChange(0, ""Gag"")",
305,310,"Yes, teacher Mildred.",(She straps a muzzle gag on your head and smirks.)  You will never forget this humiliation little bitch.,"MildredLoveChange(1, ""Gag"")",
310,320,Please don't be too harsh.,"Come, let's parade around the college.  (She whips you and takes you outside, so everyone can see you.)","NewBackground(""CollegeEntrance"")",
310,320,I will get you for that.,"Come, let's parade around the college.  (She whips you and takes you outside, so everyone can see you.)","NewBackground(""CollegeEntrance"")",
310,320,(Try to struggle out.),"Come, let's parade around the college.  (She whips you and takes you outside, so everyone can see you.)","NewBackground(""CollegeEntrance"")",
310,320,(Bow your head.),"Come, let's parade around the college.  (She whips you and takes you outside, so everyone can see you.)","NewBackground(""CollegeEntrance"")",
320,330,Hello everyone!,"Yes, hello everyone, come see our model student.  (She pushes you to the college theater stage.)","NewBackground(""CollegeTheater"")",
320,330,This is so embarrassing.,And this is far from over.  (She pushes you to the college theater stage.),"NewBackground(""CollegeTheater"")",
320,330,(Try to kick her.),I can also restrain your legs you know.  (She pushes you to the college theater stage.),"NewBackground(""CollegeTheater"")",
320,330,(Blush red.),It's only the beginning.  (She pushes you to the college theater stage.),"NewBackground(""CollegeTheater"")",
330,340,You're a comedian?,(She stays silent and whips you again.  Making you walk to the cafeteria where everyone stares at you.),"NewBackground(""CollegeCafeteria"")",
330,340,To be or not to be!,(She stays silent and whips you again.  Making you walk to the cafeteria where everyone stares at you.),"NewBackground(""CollegeCafeteria"")",
330,340,(Try to look away.),(She stays silent and whips you again.  Making you walk to the cafeteria where everyone stares at you.),"NewBackground(""CollegeCafeteria"")",
330,340,(Grumble.),(She stays silent and whips you again.  Making you walk to the cafeteria where everyone stares at you.),"NewBackground(""CollegeCafeteria"")",
340,350,How can the college allow this?,It's a wonderful establishment isn't it?  (She guides you to a class.  To humiliate you in front of the students.),"NewBackground(""CollegeDetention"")",
340,350,You're enjoying this?,(She smirks and guides you to a class.  To humiliate you in front of the students.),"NewBackground(""CollegeDetention"")",
340,350,(Turn your head.),It's time to see your friends.  (She guides you to a class.  To humiliate you in front of the students.),"NewBackground(""CollegeDetention"")",
340,350,(Take loud breathes.),It's time to see your friends.  (She guides you to a class.  To humiliate you in front of the students.),"NewBackground(""CollegeDetention"")",
350,360,That's enough!,Almost.  (She takes you back to the entrance for one last tour outside.),"NewBackground(""CollegeEntrance"")",
350,360,Alright Miss.  I get the lesson.,Very good.  (She takes you back to the entrance for one last tour outside.),"NewBackground(""CollegeEntrance"")",
350,360,(Try to break away.),Don't make me laugh.  (She takes you back to the entrance for one last tour outside.),"NewBackground(""CollegeEntrance"")",
350,360,(Stay silent.),We are almost done.  (She takes you back to the entrance for one last tour outside.),"NewBackground(""CollegeEntrance"")",
360,370,This is horrible.,"It's over little miss, let's go back.  (She whips you one last time as you both get back to the lounge.)","NewBackground(""CollegeTeacherLounge"")",
360,370,Can we go in now?,"It's over little miss, let's go back.  (She whips you one last time as you both get back to the lounge.)","NewBackground(""CollegeTeacherLounge"")",
360,370,(Roll your eyes up.),"It's over little miss, let's go back.  (She whips you one last time as you both get back to the lounge.)","NewBackground(""CollegeTeacherLounge"")",
360,370,(Bow your head.),"It's over little miss, let's go back.  (She whips you one last time as you both get back to the lounge.)","NewBackground(""CollegeTeacherLounge"")",
370,380,That was humiliating.,"That's the point.  From now on, will you be a good student?",,
370,380,Finally!  We're back.,"That was a nice walk.  From now on, will you be a good student?",,
370,380,You're a cruel teacher.,"Cruel for your own good.  From now on, will you be a good student?",,
370,380,(Sigh loudly.),"From now on, will you be a good student?",,
370,380,(Stay silent.),"From now on, will you be a good student?",,
380,390,Yes Miss.,Good girl.  (She releases you.)  Now get out before I call security.,"DialogRelease(""Player"")",
380,390,Forget it.,Stay like that and get lost then.  Get out before I call security.,,
380,390,(Nod yes.),Good girl.  (She releases you.)  Now get out before I call security.,"DialogRelease(""Player"")",
380,390,(Shake your head no.),Stay like that and get lost then.  Get out before I call security.,,
390,,,Get out before I call security.,,
390,395,I'll have my revenge someday.  (Leave her.),,DialogLeave(),Player.CanTalk()
390,395,Thanks for the lesson.  (Leave her.),,DialogLeave(),Player.CanTalk()
390,395,(Leave her.),,DialogLeave(),
395,,,Get out before I call security.,,
395,,(Leave her.),,DialogLeave(),
