10,0,(Accept a trial period to become her submissive.),,"SendOwnershipRequest(""Accept"")","OwnershipOptionIs(""CanStartTrial"")"
10,11,(Offer her to end the trial and be fully collared.),(There's a 100$ fee to prepare the ceremony and get her a slave collar.  Will you pay now?),,"OwnershipOptionIs(""CanOfferEndTrial"")"
10,0,(Accept her collar and begin the ceremony.),,"SendOwnershipRequest(""Accept"")","OwnershipOptionIs(""CanEndTrial"")"
10,100,"(Rules, restrictions & punishments.)","(Select the rule, restriction or punishment that you want to enforce.)",,IsCollaredByPlayer()
10,,(Give her the money envelope.),,GiveMoneyForOwner(),CanGiveMoneyForOwner()
10,0,(Ask her to be your girlfriend.),(The request has been sent.  She must accept it to start dating you.),"SendLovershipRequest(""Propose"")","LovershipOptionIs(""CanOfferBeginDating"")"
10,0,(Accept to be her girlfriend.),,"SendLovershipRequest(""Accept"")","LovershipOptionIs(""CanBeginDating"")"
10,0,(Offer her to become your fiancée.),(The request has been sent.  She must accept it to become your fiancée.),"SendLovershipRequest(""Propose"")","LovershipOptionIs(""CanOfferBeginEngagement"")"
10,0,(Accept her proposal of engagement.),,"SendLovershipRequest(""Accept"")","LovershipOptionIs(""CanBeginEngagement"")"
10,12,(Offer her to marry each other.),(There's a 100$ fee asked of both sides for the wedding.  Will you pay now?),,"LovershipOptionIs(""CanOfferBeginWedding"")"
10,13,(Accept her proposal and become her wife.),(There's a 100$ fee asked of both sides for the wedding.  Will you pay now?),,"LovershipOptionIs(""CanBeginWedding"")"
11,0,(Pay 100$ for the collaring ceremony.),"(You pay and prepare the ceremony.  A maid brings a slave collar, she must accept it to complete the collaring.)","SendOwnershipRequest(""Propose"")",DialogMoneyGreater(100)
11,0,(Refuse to pay.),(Main menu),,
12,0,(Pay 100$ for the wedding.),(You pay and ask her to marry you. You wait for her answer.),"SendLovershipRequest(""Propose"")",DialogMoneyGreater(100)
12,0,(Refuse to pay.),(Main menu),,
13,0,(Pay 100$ for the wedding.),,"SendLovershipRequest(""Accept"")",DialogMoneyGreater(100)
13,0,(Refuse to pay.),(Main menu),,
10,0,(Back to main menu.),(Main menu.),,
20,21,(Look at free drinks.),(Free drinks menu.),,
20,22,(Look at regular drinks.),(Regular drinks menu.),,
20,23,(Look at shared drinks.),(Shared drinks menu.),,
20,24,(Look at hot drinks.),(Hot drinks menu.),,
20,0,(Back to main menu.),(Main menu.),,
21,0,(Get a free glass of water.),,"DrinkPick(""FreeWater"", 0)",
21,0,(Get a free orange juice.),,"DrinkPick(""FreeOrangeJuice"", 0)",
21,0,(Get a free beer.),,"DrinkPick(""FreeBeer"", 0)",
21,0,(Get a free glass of wine.),,"DrinkPick(""FreeWine"", 0)",
21,20,(Back to drink options.),(Drink options.),,
21,0,(Back to main menu.),(Main menu.),,
22,0,(Get a $5 Virgin Mojito.),,"DrinkPick(""VirginMojito"", 5)",DialogMoneyGreater(5)
22,0,(Get a $5 Margarita.),,"DrinkPick(""Margarita"", 5)",DialogMoneyGreater(5)
22,0,(Get a 5$ glass of Whiskey.),,"DrinkPick(""Whiskey"", 5)",DialogMoneyGreater(5)
22,0,(Get a 5$ glass of Champagne.),,"DrinkPick(""Champagne"", 5)",DialogMoneyGreater(5)
22,20,(Back to drink options.),(Drink options.),,
22,0,(Back to main menu.),(Main menu.),,
23,0,(Get a 10$ jug of Sicilian Lemonade for everyone.),,"DrinkPick(""LemonadeJug"", 10)",DialogMoneyGreater(10)
23,0,(Get a 10$ round of shooters for everyone.),,"DrinkPick(""RoundShooters"", 10)",DialogMoneyGreater(10)
23,0,(Get a 10$ jug of Sex on the Beach for everyone.),,"DrinkPick(""SexOnTheBeachJug"", 10)",DialogMoneyGreater(10)
23,0,(Get a 10$ beer pitcher for everyone.),,"DrinkPick(""BeerPitcher"", 10)",DialogMoneyGreater(10)
23,20,(Back to drink options.),(Drink options.),,
23,0,(Back to main menu.),(Main menu.),,
24,0,(Get a free tea.),,"DrinkPick(""FreeTea"", 0)",
24,0,(Get a free coffee.),,"DrinkPick(""FreeCoffee"", 0)",
24,0,(Get a 5$ hot chocolate.),,"DrinkPick(""HotChocolate"", 5)",DialogMoneyGreater(5)
24,0,(Get a 5$ expresso.),,"DrinkPick(""Expresso"", 5)",DialogMoneyGreater(5)
24,0,(Get a 5$ cappuccino.),,"DrinkPick(""Cappuccino"", 5)",DialogMoneyGreater(5)
24,20,(Back to drink options.),(Drink options.),,
24,0,(Back to main menu.),(Main menu.),,
30,0,(Kick her out of the room.),,"AdminAction(""Kick"")",
30,0,(Ban her from the room.),,"AdminAction(""Ban"")",
30,0,(Swap her position with someone else.),,"AdminAction(""Swap"")",!HasSwapTarget()
30,0,(Cancel position swap.),,"AdminAction(""SwapCancel"")",HasSwapTarget()
30,31,(Move her to the left.),(DialogCharacterName as been moved to the left at position CharacterPosition.  Would you like to move her further?),"AdminAction(""MoveLeft"")",
30,31,(Move her to the right.),(DialogCharacterName as been moved to the right at position CharacterPosition.  Would you like to move her further?),"AdminAction(""MoveRight"")",
30,0,(Promote her as room administrator.),,"AdminAction(""Promote"")",!CurrentCharacterIsAdmin()
30,0,(Demote her from room administration.),,"AdminAction(""Demote"")",CurrentCharacterIsAdmin()
30,0,(Back to main menu.),(Main menu.),,
31,,(Move her to the left.),(DialogCharacterName as been moved to the left at position CharacterPosition.  Would you like to move her further?),"AdminAction(""MoveLeft"", ""false"")",
31,,(Move her to the right.),(DialogCharacterName as been moved to the right at position CharacterPosition.  Would you like to move her further?),"AdminAction(""MoveRight"", ""false"")",
31,0,(Back to main menu.),,,
31,0,(Leave this menu.),,DialogLeave(),
100,110,(Wardrobe access.),(Select her wardrobe access.),,
100,120,(Whisper rules.),(Select her rules for whispering when you're in the same room.),,
100,130,(Key and locks restrictions.),(Select her restrictions for keys and locks.),,
100,140,(Remote restrictions.),(Select her restrictions for remotes.),,
100,150,(Timer cell punishment.),"(For how long do you want to lock her up?  She will be isolated, and you won't be able to unlock her.)",,
100,160,(Forced labor.),(What kind of labor will she be forced to do?  Her salary will be given to you.),,
100,0,(Back to main menu.),(Main menu.),,
110,100,(Allow her wardrobe access.),(She can now access her wardrobe and change clothes.),"SendRule(""ChangeAllow"")",
110,100,(Block her wardrobe for 1 hour.),(Her wardrobe access will be blocked for the next hour.),"SendRule(""ChangeBlock1Hour"")",
110,100,(Block her wardrobe for 1 day.),(Her wardrobe access will be blocked for the next day.),"SendRule(""ChangeBlock1Day"")",
110,100,(Block her wardrobe for 1 week.),(Her wardrobe access will be blocked for the next week.),"SendRule(""ChangeBlock1Week"")",
110,100,(Block her wardrobe until you allow it.),(Her wardrobe access will be blocked until you allow it again.),"SendRule(""ChangeBlock"")",
110,0,(Back to main menu.),(Main menu.),,
120,100,(Allow her to whisper.),(She can now whisper normally.),"SendRule(""WhisperAllow"")",
120,100,(Forbid her to whisper when you're there.),(She cannot whisper to someone else when she's in the same room as you.),"SendRule(""WhisperBlock"")",
120,0,(Back to main menu.),(Main menu.),,
130,100,(Allow her to buy keys.),(The store will sell keys to her.),"SendRule(""KeyAllow"")",
130,100,(Confiscate her keys.),(She lost all of her keys.),"SendRule(""KeyConfiscate"")",
130,100,(Block her from buying keys.),(The store will not sell keys to her anymore.),"SendRule(""KeyBlock"")",
130,100,(Allow her to use owner locks on herself.),(She will be able to use owner locks on herself.),"SendRule(""SelfOwnerLockAllow"")",
130,100,(Block her from using owner locks on herself.),(She will not be able to use owner locks on herself anymore.),"SendRule(""SelfOwnerLockBlock"")",
130,0,(Back to main menu.),(Main menu.),,
140,100,(Allow her to buy remotes.),(The store will sell remotes to her.),"SendRule(""RemoteAllow"")",
140,100,(Allow her to use remotes on herself.),(Her remotes will work on her now.),"SendRule(""RemoteAllowSelf"")"
140,100,(Confiscate her remotes.),(She lost all of her remotes.),"SendRule(""RemoteConfiscate"")",
140,100,(Block her from buying remotes.),(The store will not sell remotes to her anymore.),"SendRule(""RemoteBlock"")",
140,100,(Block her from using remotes on herself),(Her remotes won't work on her anymore.),"SendRule(""RemoteBlockSelf"")"
140,0,(Back to main menu.),(Main menu.),,
150,100,(Don't lock her up.),"(Select the rule, restriction or punishment that you want to enforce.)",,
150,100,(Lock her for 5 minutes.),(She will be isolated and locked up for 5 minutes.),"SendRule(""TimerCell5"", ""Leave"")",
150,100,(Lock her for 15 minutes.),(She will be isolated and locked up for 15 minutes.),"SendRule(""TimerCell15"", ""Leave"")",
150,100,(Lock her for 30 minutes.),(She will be isolated and locked up for 30 minutes.),"SendRule(""TimerCell30"", ""Leave"")",
150,100,(Lock her for 60 minutes.),(She will be isolated and locked up for 60 minutes.),"SendRule(""TimerCell60"", ""Leave"")",
150,0,(Back to main menu.),(Main menu.),,
160,100,(No forced labor.),"(Select the rule, restriction or punishment that you want to enforce.)",,
160,100,(Force her to serve drinks as a maid.),(She will be sent to the maid quarters to prepare drinks.  You will earn her salary.),"SendRule(""LaborMaidDrinks"", ""Quest"")",CanServeDrink()
160,,(Force her to serve drinks as a maid.),"(She needs to be a maid in the sorority, be able to talk and be able to walk to do that job for you.)",,!CanServeDrink()
160,0,(Back to main menu.),(Main menu.),,
